id_rna,titre,titre_court,objet,nature,date_creation,date_declaration,date_publication,date_dissolution,groupement,position,num_voie,type_voie,libelle_voie,lieu_dit,lat,lon,dt_maj
W9G2015026,CHRISTILEÏ CLUB MODE/ART ET COMMUNICATION,CHRISTILEÏ CLUB MODE/ART ET COMMUNI...,"développer tout moyens d'action nécessaire à la réalisation de son objet :promouvoir la mode caraïbéenne, par des rencontres, conférences, voyages d'échanges, expositions, création et production dans le domaine de la mode, des cours et stage de couture, initiation informatique, atelier enfants",D,2006-02-14 00:00:00,2006-02-14 00:00:00,2006-04-15 00:00:00,,Simple,Active,,,,,16.229731,-61.472339,2020-01-08T10:50:42-04:00
W9G2015052,ASSOCIATION DES TRAVAILLEURS GOSIERIENS,ASSOCIATION DES TRAVAILLEURS GOSIER...,"A pour but les travailleurs folklorique, artistique et touristique",D,1976-03-19 00:00:00,1976-03-19 00:00:00,1901-07-01 00:00:00,,Simple,Active,,,,,16.229731,-61.472339,2020-01-08T12:22:19-04:00
W9G2015122,"P H T B PRODUCTION ( PATRICK, HLNE, THIERRY, BERNARD PRODUCTION )","P H T B PRODUCTION ( PATRICK, HLN...","pratiquer la culture, le tourisme et le sport",D,1995-02-23 00:00:00,1995-02-23 00:00:00,,,Simple,Active,,route,lotissement favaux - Villa la Baronne,,16.229731,-61.472339,2020-01-09T12:16:47-04:00
W9G2015133,COMITE DE SOUTIEN A LA CANDIDATURE DE FREDERIC LACROSSE,COMITE DE SOUTIEN A LA CANDIDATURE ...,soutenir la candidature de Frédéric lacrosse,D,1992-02-24 00:00:00,1992-02-24 00:00:00,1992-04-01 00:00:00,,Simple,Active,,,,,16.229731,-61.472339,2020-01-09T12:49:15-04:00
W9G2015166,ACT2 HANDI CAP-CYBER & IIIME AGE,ACT2 HANDI CAP-CYBER & IIIME AGE,"aider et intresser les personnes physiques lourdement atteintes (tels handicaps moteurs) ainsi que les personnes ges,  utiliser l'outil informatique avec les mthodes et accessoires informatiques spcifiques et adapts",D,2009-01-19 00:00:00,2009-01-19 00:00:00,,,Simple,Active,,,,PORT BLANC,16.229731,-61.472339,2020-01-09T15:56:39-04:00
W9G2015180,VELO KA,VELO KA,"cette association a pour but : animations, loisirs été animations culturelles",D,2003-06-03 00:00:00,2003-06-03 00:00:00,,,Simple,Active,,,"99, BOULEVARD DU GENERAL DE GAULLE",,16.229731,-61.472339,2020-01-09T16:49:38-04:00
W9G2015181,ACTION POUR UNE GESTION INTGR ET RESPONSABLE,ACTION POUR UNE GESTION INTEGRE ET ...,promouvoir des actions d'information de formation et d'animation une nouvelle gestion intégré responsable transparente démocratiquement progressiste dans la commune du gosier,D,1994-02-03 00:00:00,1994-02-03 00:00:00,,,Simple,Active,,,Route de port blanc chez mr theresine,,16.229731,-61.472339,2020-01-09T16:52:14-04:00
W9G2015198,SUBARU IMPREZA CLUB,SUBARU IMPREZA CLUB,"réunir les propriétaires de subaru impreza pour organiser toutes rencontres ou manifestations à caractres touristique, tehnique ect",D,2003-03-10 00:00:00,2003-03-10 00:00:00,2003-03-10 00:00:00,,Simple,Active,,,IMPASSE DE LA CHAPELLE,SECTION MARE-GALLARD,16.229731,-61.472339,2020-01-10T16:00:03-04:00
W9G2015209,LA TOURTERELLE,LA TOURTERELLE,"développer, protéger, élever le gibier. formation, information chasseurs, destruction des nuisibles, répression du braconnage",D,1984-06-21 00:00:00,1984-06-21 00:00:00,1984-07-25 00:00:00,,Simple,Active,,,,,16.229731,-61.472339,2020-01-10T10:09:04-04:00
W9G2015227,ORGANISATION CARAIBE DES WIND GLIDER,ORGANISATION CARAIBE DES WIND GLIDER,developper et promouvoir la pratique de la planche a voile windglider dans la caraïbe,D,1978-09-11 00:00:00,1978-09-11 00:00:00,1978-09-23 00:00:00,,Simple,Active,,,,,16.229731,-61.472339,2020-01-10T10:55:24-04:00
W9G2015241,FORCE ATHLETIC CLUB GUADELOUPEEN,FORCE ATHLETIC CLUB GUADELOUPEEN,"pratique par la population feminine et/ou masculine de la guadeloupe et ses dependances, de la culture physique, de la force athletique, de l'halterophilie et du culturisme dans un but esthetique ou sportif",D,1991-04-05 00:00:00,1991-04-05 00:00:00,1991-05-02 00:00:00,,Simple,Active,,,,,16.229731,-61.472339,2020-01-10T11:38:04-04:00
W9G2015244,CITRONELLE,CITRONELLE,animer notre quartier et de mettre en valeur la culture à travers diverses manifestations dans notre commune et en dehors,D,1991-04-09 00:00:00,2000-09-12 00:00:00,1991-05-08 00:00:00,,Simple,Active,,,,Des ecoles,16.229731,-61.472339,2020-01-10T11:41:56-04:00
W9G2015332,ASSOCIATION DES PARENTS D'LVES DES COLES PRIMAIRES LMENTAIRES,ASSOCIATION DES PARENTS D'LVES D...,"Permettre aux parents de rechercher et discuter en commun toutes les améliorations désirables dans l'intérêt des élves, saisir l'administration des vàux émis à  ce sujet.",D,1949-08-04 00:00:00,1949-08-04 00:00:00,,,Simple,Active,,,association parent d'élves,,16.229731,-61.472339,2020-01-13T16:00:27-04:00
W9G2015342,ASSOCIATION DES SKIPPERS DE LA CARAÏBE,ASSOCIATION DES SKIPPERS DE LA CARAÏBE,Représentation et défense des inscrits maritimes exerçant la profession de marin ou skipper dans le cadre des charters et convoyages.,D,1987-05-18 00:00:00,1987-05-18 00:00:00,1987-06-17 00:00:00,,Simple,Active,,,village soleil appartement 342,,16.229731,-61.472339,2020-01-13T16:00:27-04:00
W9G2015394,ASSOCIATION TOUT SIMPLEMENT,ASSOCIATION TOUT SIMPLEMENT,mettre en place des activités socio-culturelles,D,1996-12-23 00:00:00,1996-12-23 00:00:00,,,Simple,Active,,,,21 residence le lagon bleu marina,16.229731,-61.472339,2020-01-14T09:06:11-04:00
W9G2015419,ASSOCIATION SIMON BOLIVAR,ASSOCIATION SIMON BOLIVAR,échanger entre la caraïbe francophone et l'amérique du sud,D,1987-08-20 00:00:00,1987-08-20 00:00:00,1987-09-23 00:00:00,,Simple,Active,,,,,16.229731,-61.472339,2020-01-14T16:00:21-04:00
W9G2000193,L'ECOLE DE LA MER,L'ECOLE DE LA MER,"développer en Guadeloupe les activités pédagogiques et de vulgarisation scientifique de thmes ayant trait à la mer, répondre et exécuter des appels d'offres venant de l'extérieur (associations, collectivités territoriales, entreprises, bureaux d'études ...) pour des besoins en projets, études, formations, conseils et expertises sur le terrain dans le domaine de l'environnement marin et du développement durable, de proposer une activité de formation professionnelle continue sur le thme de l'environnement marin, de sa biodiversité et du développement durable, pour atteindre son objet elle entend développer des actions dont les objectifs sont : développer des activités pédagogiques à destination des classes maternelle jusqu'à l'université, organiser des expositions temporaires et des colloques ayant trait à la mer, sensibiliser le public scolaire et le grand public à la protection de l'environnement marin et à sa biodiversité, organiser des sorties en mer de découverte de la vie sous-marine, répondre aux appels d'offres environnementales et participer aux projets concernant le monde marin, proposer diverses formations professionnelles sur le thme de l'environnement marin et sa biodiversité, pour y parvenir, l'association entend favoriser la pratique, par tous les moyens appropriés sur les plans sportifs et scientifiques, la connaissance du monde subaquatique, ainsi que celle de tous les sports et activités subaquatiques et connexes, notamment la plongée en scaphandre, la nage avec accessoires pratiquée en mer, elle contribue au respect des lois et rglements ayant pour objet a conservation de la faune, de la flore et des richesses sous-marines, notamment en tenant ses adhérents informés des dispositions édictées à cette fin, l'association respecte les rgles d'encadrement, d'hygine et de sécurité applicables aux disciplines sportives pratiquées par leurs membres, l'association ne poursuit aucun but lucratif, elle s'interdit toutes les discussions ou manifestations présentant un caractre racial, politique ou confessionnel, l'association s'interdit toute discrimination illégale, la liberté d'opinion et le respect des droits de la défense sont assurés, et d'une façon générale toutes opérations se rattachant directement ou indirectement au dit objet ou tous objets similaires ou connexes",D,2007-01-23 00:00:00,2020-12-02 00:00:00,2007-03-31 00:00:00,,Simple,Active,,place,Créole,,16.229731,-61.472339,2021-06-03T16:00:03-04:00
W9G2000361,L'ESPOIR DE VIVRE - CLUB DES AINES DU GOSIER,L'ESPOIR DE VIVRE CLUB DES AINES DU G,animer un groupe de personnels du 3eme age et de retraites pour lesd aider,D,1980-12-05 00:00:00,2018-03-23 00:00:00,1980-12-16 00:00:00,,Simple,Active,3,rue,Raphaël LUCE,,16.209221,-61.494528,2019-01-15T13:01:30-04:00
W9G2014858,RING 86,RING 86,"promouvoir  la boxe en guadeloupe; creation d'un gymnase roger zami, reinsertion sociale des boxeurs",D,1986-09-09 00:00:00,1986-09-09 00:00:00,1986-12-10 00:00:00,,Simple,Active,,,,,16.229731,-61.472339,2020-01-02T14:39:24-04:00
W9G2014859,JUDO CLUB MARINA,JUDO CLUB MARINA,pratiquer et la promouvoir du judo jiu-jitsu et disciplines associees,D,1987-01-14 00:00:00,1987-01-14 00:00:00,1987-02-11 00:00:00,,Simple,Active,,,,,16.229731,-61.472339,2020-01-02T14:51:56-04:00
W9G2014868,ARC-EN-CIEL,ARC-EN-CIEL,"creer, entretenir et developper les liens de solidarite, la culture intellectuelle, le sens esthetique, les connaissances geographiques et historiques de la guadeloupe",D,1962-08-16 00:00:00,1962-08-16 00:00:00,,,Simple,Active,,,,,16.229731,-61.472339,2020-01-02T15:29:13-04:00
W9G2014894,CLUB ULM AUTOGYRE GUADELOUPE,CLUB ULM AUTOGYRE GUADELOUPR,"développer les possibilités d'utilisation des véhicules ultra léger motorisé et autogyre, encourager la construction d'appareils de formules diverses",D,1988-11-24 00:00:00,1988-11-24 00:00:00,1988-12-28 00:00:00,,Simple,Active,,,,,16.229731,-61.472339,2020-01-03T10:10:47-04:00
W9G2014917,LIBRE ASSOCIATION,LIBRE ASSOCIATION,echange culturel sous toutes ses formes et dans toute la caraibe,D,1989-11-20 00:00:00,1989-11-20 00:00:00,1990-01-03 00:00:00,,Simple,Active,,,,,16.229731,-61.472339,2020-01-07T12:24:05-04:00
W9G2014963,KARUKERA PLONGEE,KARUKERA PLONGEE,developper et favoriser la connaissance du monde subaquatique ainsi que la pratique de tous les sports subaquatiques,D,1983-10-20 00:00:00,1983-10-20 00:00:00,1983-11-09 00:00:00,,Simple,Active,,,,,16.229731,-61.472339,2020-01-07T17:00:54-04:00
W9G2015005,SOLEIL VERT,SOLEIL VERT,"organisation, animation et protection du quartier de grand-baie",D,1993-12-21 00:00:00,1993-12-21 00:00:00,1994-01-19 00:00:00,,Simple,Active,,,,,16.229731,-61.472339,2020-01-08T09:42:27-04:00
W9G2015067,AMICALE DES EMPLOYES P.L.M.,AMICALE DES EMPLOYES P.L.M.,"permettre aux employés des différents p.l.m. de mieux se connaitre de sàépanouir, sur le plan culturel, d'accueillir, d'organiser dessorties et rencontrer les membres des iles sàurs.",D,1982-11-15 00:00:00,1982-11-15 00:00:00,1982-11-26 00:00:00,,Simple,Active,,,,,16.229731,-61.472339,2020-01-08T13:13:58-04:00
W9G2015159,MAISON D'INSERTION LA BOUSSOLE,MAISON D'INSERTION LA BOUSSOLE,"accueillir, d'accompagner, d'insérer, d'écouter et de conseiller les usagers rencontrant des difficultés d'insertion et d'intégration, à travers un champ d'intervention socio-éducatif, socio-culturel et professionnel",D,2008-10-09 00:00:00,2008-10-09 00:00:00,2008-01-03 00:00:00,,Simple,Active,,,,PERINET,16.229731,-61.472339,2020-01-09T15:38:09-04:00
W9G2015204,"AMICALE DES SUPPORTEURS DE ""A.S. MADIANA","AMICALE DES SUPPORTEURS DE ""A.S. M...",entretenir et resserrer les liens de solidarité qui doivent exister entre ses membres,D,1984-08-14 00:00:00,1984-08-14 00:00:00,1984-09-08 00:00:00,,Simple,Active,,,Mare-Gaillard,,16.229731,-61.472339,2020-01-10T16:00:03-04:00
W9G2015215,ASSOCIATION GUADELOUPEENNE DES CADRES DU SOCIAL (A.G.C.S.),ASSOCIATION GUADELOUPEENNE DES CADR...,defendre la fonction des cadres au sein du secteur social et médico-social; conduire toute action et création du cadre dans le secteur en guadeloupe,D,1994-06-22 00:00:00,1994-06-22 00:00:00,,,Simple,Active,,,,Residence syracuse app nà° 7 dampierre,16.229731,-61.472339,2020-01-10T10:19:49-04:00
W9G2015269,AMITIES BRESIL CARAIBE,A.B.C.,"développer les échanges culturels entre le brésil et la caraibe, susciter des liens d'amitié entre ses membres",D,1985-07-23 00:00:00,1985-07-23 00:00:00,1985-08-28 00:00:00,,Simple,Active,,,COCOYER,,16.229731,-61.472339,2020-01-10T16:00:03-04:00
W9G2015277,FISH-PASSION,FISH-PASSION,reproduire élever étudier commercialiser et diffuser des poissons d'aquarium (eau douce),D,2005-05-17 00:00:00,2005-05-17 00:00:00,1901-07-01 00:00:00,2005-04-15 00:00:00,Simple,Dissoute,,,,LOT IRENEE CHEZ M.BORDELAIS JEAN RENE,16.229731,-61.472339,2020-01-10T13:33:48-04:00
W9G2015289,ARC-EN-CIEL,ARC-EN-CIEL,developper des activités culturelles notamment aux manifestations du carnaval et des fêtes en guadeloupe,D,1981-02-23 00:00:00,1981-02-23 00:00:00,1981-03-04 00:00:00,,Simple,Active,,,,,16.229731,-61.472339,2020-01-13T08:48:33-04:00
W9G2015303,AMICALE DE BOULES ET FLCHETTES DE PETIT-HAVRE,AMICALE DE BOULES ET FLECHETTES DE ...,distraire ses adhérents dans le cadre du jeu de boules et de flechettes,D,1998-07-02 00:00:00,1998-07-02 00:00:00,,,Simple,Active,,,,Petit-havre,16.229731,-61.472339,2020-01-13T09:56:10-04:00
W9G2015326,ASSOCIATION D'ANIMATION ET DE LOISIRS A GOSIER (A.L.A.G),ASSOCIATION D'ANIMATION ET DE LOIS...,"mettre en place  toute activité visant à occuper le temps libre de l'enfant et de l'adolescent l'organisation de sorties découvertes l'organisation d'échanges entre parents, d'échanges inter-génération la garde d'enfants",D,2002-10-31 00:00:00,2002-10-31 00:00:00,2003-01-25 00:00:00,,Simple,Active,,,,,16.229731,-61.472339,2020-01-13T12:22:39-04:00
W9G2015337,COOPERATIVE SCOLAIRE.LE COLIBRI,COOPERATIVE SCOLAIRE.LE COLIBRI,favoriser l'organisation des activités des coopératives sur le plan culturel et moral,D,1973-12-19 00:00:00,1973-12-19 00:00:00,1974-01-09 00:00:00,,Simple,Active,,,Ecole mixte de poucette,,16.229731,-61.472339,2020-01-13T13:06:04-04:00
W9G2015347,BILLARD CLUB DU GOSIER,BILLARD CLUB DU GOSIER,developper et promouvoir toutes les activités sportives et de loisirs sous toutes les activités annexes quelle aura la possibilité de developper ayant relation avec le sport sous toutes ses formes connue a ce jour et a venir,D,2000-06-23 00:00:00,2000-06-23 00:00:00,,,Simple,Active,,,,Maison chateaubon - dampierre,16.229731,-61.472339,2020-01-13T15:08:20-04:00
W9G2015399,COOPRATIVE SCOLAIRE DE LàCOLE MIXTE DE COCOYER,COOPRATIVE SCOLAIRE DE LàCOLE MIX...,"Prendre soin et faire aimer l'école, entretenir et améliorer la bibliothque, le musée organiser des fêtes scolaires et sportives, resserrer les liens de solidarité entre l'école et les familles.",D,1949-06-14 00:00:00,1949-06-14 00:00:00,,,Simple,Active,,,gosier,,16.229731,-61.472339,2020-01-14T16:00:21-04:00
W9G2015411,AMICALE DES SAPEURS POMPIERS DE GOSIER,AMICALE DES SAPEURS POMPIERS DE GOS...,apporter par ses moyens son appui moral et matériel et créer des cours pour l'élévation intellectuelle de ses membres.,D,1975-06-11 00:00:00,1996-03-08 00:00:00,1975-07-09 00:00:00,,Simple,Active,,,Caserne des sapeurs pompiers,,16.229731,-61.472339,2020-01-14T10:31:01-04:00
W9G2015434,"GOSIER, LUMIERE, FUTUR","GOSIER, LUMIERE, FUTUR",faire évoluer les jeunes par la pratique des sports des sorties touristiques et des représentations folkloriques et theatrales,D,1979-04-11 00:00:00,1979-04-11 00:00:00,1979-04-25 00:00:00,,Simple,Active,,,,,16.229731,-61.472339,2020-01-14T14:00:10-04:00
W9G2015435,LE VOYAGE AERIEN,LE VOYAGE AERIEN,developper le gout du voyage aérien et susciter des vocations chez les jeunes,D,1979-10-26 00:00:00,1979-10-26 00:00:00,1979-11-13 00:00:00,,Simple,Active,,,,,16.229731,-61.472339,2020-01-14T16:00:21-04:00
W9G2000035,GOSIER ATHLETIC CLUB,GOSIER ATHLETIC CLUB,pratique de l'athlétisme et tous sports.,D,1978-06-21 00:00:00,2023-03-09 00:00:00,1901-07-01 00:00:00,,Simple,Active,,,Mairie,,16.229731,-61.472339,2023-09-08T14:00:01-04:00
W9G2000224,ASSOCIATION LA SOURCE,ASSOCIATION LA SOURCE,gérer une crêche au nom de: les petits bouchons',D,1992-11-13 00:00:00,2023-05-04 00:00:00,1901-07-01 00:00:00,,Simple,Active,,,Villa DEVAUX,Dampierre l'Houézel,16.229731,-61.472339,2023-11-03T15:03:10-04:00
W9G2000550,HOME ASSISTANCE KARUKERA,HOME ASSISTANCE KARUKERA,"proposer un certain nombre d'actions d'information, d'orientation et de soutien dans les dmarches administratives pour les personnes  mobilit rduite (personnes ges, handicapes) et  toutes autres personnes ncessitant du soutien administratif (illettrs, trangers, jeunes, etc.)",D,2009-11-27 00:00:00,2009-11-27 00:00:00,2010-01-02 00:00:00,,Simple,Active,5,résidence,Créole,Pointe de la Verdure,16.208295,-61.506806,2010-02-09T16:22:31-04:00
